tile,iou,dice,precision,recall,pred_foreground_pct,target_foreground_pct,split
SV_Copenhagen_55.6786_12.5459.tif,0.5301495500799409,0.6929382164668072,0.6561651664523503,0.7340776675751061,53.39813232421875,47.73063659667969,copenhagen
SV_Copenhagen_55.6785_12.5411.tif,0.4463976079625357,0.6172543504014122,0.5671575770191507,0.6770586347211149,43.98193359375,36.84272766113281,copenhagen
SV_Copenhagen_55.6819_12.5852.tif,0.5939060130773794,0.7452208702453111,0.7865431628409055,0.7080237210631609,48.06060791015625,53.3905029296875,copenhagen
SV_Copenhagen_55.6985_12.5842.tif,0.46785456162784234,0.6374671903584157,0.6410191956124315,0.6339543328085097,50.079345703125,50.63743591308594,copenhagen
SV_Copenhagen_55.6895_12.5823.tif,0.6446059895636391,0.783903249354785,0.7117849686847599,0.8722832691594284,73.089599609375,59.641265869140625,copenhagen
SV_Copenhagen_55.6966_12.5599.tif,0.49895213345628303,0.6657345786029865,0.6045503791982665,0.7406977226531712,33.80126953125,27.588272094726562,copenhagen
SV_Copenhagen_55.6952_12.5600.tif,0.5606036740813338,0.7184446421495697,0.7388666769183454,0.6991211605337059,49.61395263671875,52.434539794921875,copenhagen
SV_Copenhagen_55.6766_12.5855.tif,0.23327689069645993,0.3783041626032952,0.2808772531534621,0.5792141453831041,40.04058837890625,19.41680908203125,copenhagen
SV_Copenhagen_55.6923_12.5846.tif,0.4451130976330843,0.6160252763083032,0.49172850958565245,0.8244175874023912,39.4775390625,23.546600341796875,copenhagen
SV_Copenhagen_55.6770_12.5319.tif,0.49767684018711494,0.6645984324962076,0.6005959407486386,0.7438687921520539,40.07110595703125,32.35321044921875,copenhagen
SV_Copenhagen_55.6999_12.5866.tif,0.5067489247958854,0.6726388404286177,0.6203399292847839,0.7345679579113604,49.1973876953125,41.54701232910156,copenhagen
SV_Copenhagen_55.6993_12.5548.tif,0.5991762986581639,0.7493561518650826,0.6714836223506744,0.8476600072969298,43.55621337890625,34.50355529785156,copenhagen
SV_Copenhagen_55.6964_12.5525.tif,0.5264493807999483,0.6897698507683998,0.570599985981636,0.8718573455781948,65.30914306640625,42.74253845214844,copenhagen
SV_Copenhagen_55.6965_12.5574.tif,0.5160742053303439,0.6808033584581624,0.6908554001065015,0.6710396388771336,31.52008056640625,32.45086669921875,copenhagen
SV_Copenhagen_55.6723_12.5515.tif,0.547911987560777,0.7079368749177851,0.6402604331900903,0.791611321595721,52.90679931640625,42.79136657714844,copenhagen
SV_Copenhagen_55.6978_12.5524.tif,0.5357292338321965,0.6976870948733058,0.5826075189449857,0.869419151123513,62.017822265625,41.558837890625,copenhagen
SV_Copenhagen_55.6833_12.5851.tif,0.7123911192612483,0.832042529592871,0.8049400596232319,0.8610336814370445,72.16949462890625,67.46788024902344,copenhagen
SV_Copenhagen_55.6711_12.5615.tif,0.6581773093614384,0.7938563694553286,0.8550579896907217,0.740830681627868,47.36328125,54.6661376953125,copenhagen
SV_Copenhagen_55.6725_12.5633.tif,0.5565098106198091,0.7150739517641774,0.6701267482517482,0.766484102187098,59.3505859375,51.88941955566406,copenhagen
SV_Copenhagen_55.6896_12.5884.tif,0.5229639757826599,0.6867713013551824,0.6000028265355154,0.8028782964721012,53.98406982421875,40.34309387207031,copenhagen
SV_Copenhagen_55.6895_12.5872.tif,0.5679772569361571,0.7244712950058858,0.6764129967912277,0.7798808552784898,60.39276123046875,52.38037109375,copenhagen
SV_Copenhagen_55.6940_12.5526.tif,0.5902298404819153,0.742320167131372,0.654890992541595,0.8566898699739197,53.192138671875,40.662384033203125,copenhagen
SV_Copenhagen_55.6819_12.5827.tif,0.6689417422289174,0.8016358214343988,0.8635452505609573,0.7480094071305012,51.00250244140625,58.88023376464844,copenhagen
SV_Copenhagen_55.6942_12.5620.tif,0.5925403190088404,0.744144825642623,0.7489997312710878,0.7393524522518274,51.10321044921875,51.77001953125,copenhagen
SV_Copenhagen_55.6813_12.5390.tif,0.5044405145005266,0.6706021403152661,0.5749041808009163,0.8045220554236923,34.63592529296875,24.750518798828125,copenhagen
SV_Copenhagen_55.6941_12.5576.tif,0.595226100099022,0.7462592294121491,0.7439852345107122,0.7485471678876768,52.703857421875,52.382659912109375,copenhagen
SV_Copenhagen_55.6980_12.5598.tif,0.36801696402456857,0.5380298252178096,0.434303629983317,0.7068489302935256,26.52435302734375,16.297149658203125,copenhagen
SV_Copenhagen_55.6755_12.5295.tif,0.4105357181760746,0.582099003784076,0.4474734042553192,0.8325895815844121,32.12890625,17.267608642578125,copenhagen
SV_Copenhagen_55.6993_12.5573.tif,0.56456082314781,0.7216860026086359,0.6693890718918736,0.7828469871024752,44.93255615234375,38.42048645019531,copenhagen
SV_Copenhagen_55.6940_12.5551.tif,0.5335059396893086,0.6957989869897706,0.6581574304012547,0.7380073462732777,46.697998046875,41.64543151855469,copenhagen
SV_Copenhagen_55.6783_12.5293.tif,0.48017468459725493,0.6488081300051515,0.5390008991561765,0.8148027132644126,44.122314453125,29.187393188476562,copenhagen
SV_Copenhagen_55.7008_12.5597.tif,0.37127346566657,0.5415017134982563,0.4717950878375532,0.6353772179907238,36.21978759765625,26.894760131835938,copenhagen
SV_Copenhagen_55.6748_12.5462.tif,0.5693601618226338,0.7255952784750017,0.6202557337121981,0.8740347293156282,52.62603759765625,37.34588623046875,copenhagen
SV_Copenhagen_55.6724_12.5565.tif,0.6290223146955536,0.772269733841075,0.7570419736075044,0.7881226767081152,57.5836181640625,55.31272888183594,copenhagen
SV_Copenhagen_55.6798_12.5342.tif,0.42605405118825135,0.5975286151787084,0.6196171787655653,0.5769607007278308,39.57977294921875,42.50602722167969,copenhagen
SV_Copenhagen_55.6700_12.5616.tif,0.6622179872992516,0.7967883783705337,0.8240057031367252,0.7713115675311174,50.83465576171875,54.30755615234375,copenhagen
SV_Copenhagen_55.6812_12.5510.tif,0.5343273166811008,0.6964971696350981,0.6638310059757873,0.7325446314171009,49.28131103515625,44.658660888671875,copenhagen
SV_Copenhagen_55.6792_12.5890.tif,0.6218370787686203,0.7668305120274473,0.7039428212378259,0.8420568035551547,48.5687255859375,40.60249328613281,copenhagen
SV_Copenhagen_55.6745_12.5320.tif,0.32228754676643506,0.4874696847210994,0.36121302882815426,0.7494174304800373,40.7562255859375,19.6441650390625,copenhagen
SV_Copenhagen_55.6856_12.5850.tif,0.7010279105208181,0.8242403386622603,0.8113086339002056,0.8375909658203655,65.31982421875,63.27018737792969,copenhagen
SV_Copenhagen_55.6946_12.5869.tif,0.4651116347805248,0.63491630772586,0.5568420908817663,0.7384541517946116,55.84259033203125,42.108917236328125,copenhagen
SV_Copenhagen_55.6813_12.5409.tif,0.48805676082529,0.6559652476624739,0.5358635943804385,0.8454547197668398,31.38885498046875,19.894790649414062,copenhagen
