epoch,train_loss,validation_loss,normalized_mae,normalized_rmse,normalized_pearson,normalized_mean_bias,normalized_prediction_mean,normalized_prediction_std,normalized_target_std,normalized_std_ratio,normalized_gradient_x_mae,normalized_gradient_y_mae,meter_mae,meter_rmse,meter_pearson,meter_mean_bias,meter_prediction_mean,meter_prediction_std,meter_target_std,meter_std_ratio,meter_gradient_x_mae,meter_gradient_y_mae
1,0.44533324241638184,0.7957888245582581,1.2179371118545532,1.4758714437484741,-0.10500871156395405,0.025173261761665344,-0.031067004427313805,0.006674634758383036,1.4749408960342407,0.004525357440646954,0.01593959704041481,0.01061071828007698,463.5450744628906,561.7144775390625,-0.10500871122054445,9.580886840820312,-43.495941162109375,2.540355920791626,561.3602905273438,0.00452535735722455,6.066587448120117,4.038424015045166
2,0.4210261106491089,0.8660823106765747,1.2791321277618408,1.5864094495773315,-0.34482842697908617,0.4766261577606201,0.4203858971595764,0.10192876309156418,1.4749408960342407,0.06910701531541091,0.015082255005836487,0.010198279283940792,486.83575439453125,603.7850341796875,-0.3448284267619926,181.4031982421875,128.32635498046875,38.79393768310547,561.3602905273438,0.06910702152918995,5.740283489227295,3.8814499378204346
3,0.637300968170166,0.7973107695579529,1.2160611152648926,1.4840742349624634,-0.142273466752479,0.1431257426738739,0.08688551187515259,0.015045441687107086,1.4749408960342407,0.010200708196213583,0.015727724879980087,0.010630087926983833,462.8310241699219,564.83642578125,-0.14227346721400913,54.47343444824219,1.3966131210327148,5.7262725830078125,561.3602905273438,0.010200708314491809,5.985948085784912,4.045795440673828
4,0.33528879284858704,0.7961589694023132,1.2181482315063477,1.4766913652420044,-0.053603152191676155,0.03545176982879639,-0.02078847959637642,0.02173842117190361,1.4749408960342407,0.014738503237894458,0.015573960728943348,0.010364420711994171,463.6254577636719,562.0265502929688,-0.05360315251411467,13.492881774902344,-39.583946228027344,8.273611068725586,561.3602905273438,0.014738504323049512,5.927425861358643,3.9446828365325928
5,0.29636260867118835,0.8097125291824341,1.2374714612960815,1.4860764741897583,0.012977222941011174,-0.1757613718509674,-0.23200160264968872,0.06860519200563431,1.4749408960342407,0.046513858412969004,0.015146102756261826,0.010067237541079521,470.97979736328125,565.5984497070312,0.012977222802291478,-66.89452362060547,-119.97135162353516,26.111032485961914,561.3602905273438,0.04651385736855936,5.764583587646484,3.8315749168395996
